poi_id,poi_ind,rec_id,rec_ind
sg:d6da5c692dce4dfca25cdba53dd67ec0,4302,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:d6dd2a4b5a394ce78c498f575bde23b5,4303,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d6debda58c804530839e0fc4af62d423,4304,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d6e7c70de5684749be8c93ab1a8b49a6,4305,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d707fb111b9b427ea1179c5ab70b40b6,4306,sg:47cac40c03c74909b55d8253744d835c,1571
sg:d71927e340a2484ba8c27e5a6a7275ba,4307,sg:8590f0af33b64b33a10e62893ff9f827,2751
sg:d71ead4cd18c41719a7f397a37b14243,4308,sg:64a2e7fb79ab42b5b3d172c44e3c4700,2148
sg:d7339e782d4849b0b89ae27aef808f34,4309,sg:67eeb16fb9644911b82a7112030382d7,2214
sg:d74810a10a504c29b736910d3cfa5fba,4310,sg:ab58a2d956ee436ab5ab8a5cc3dfef97,3492
sg:d749b49c4e3f410bb639f8ed6a95e375,4311,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:d753bac759674c48be9bea824320891b,4312,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d76e150382dc46e98a87e59ac6c1af14,4313,sg:bc8297957dfe4537b02c61002096e7c9,3827
sg:d76ea2f9815646c3b7712960e7e50c45,4314,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:d77131a3dc5e4d3a8ef3f9eb38f5f930,4315,sg:a651db99600d408dbf2be23961a7aee5,3396
sg:d77224386fb4457d8a019b535bfeeb7a,4316,sg:4c6abf769ec5438d9f528947216a2139,1652
sg:d7734c9b5962488eb93ec6a2d7a9a82a,4317,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d79b0acac2724f308fdab2c2279a63ad,4318,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:d7a368ed1d3d4d899a1b79ac163fc6e9,4319,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d7a436938f5f41b1939e28d8c6c6674f,4320,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d7bbc1b27e9d4426a51b0c1e8c537424,4321,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d7e5c8104f974c6c8cd9af1af0860681,4322,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:d7e5f223fb3a4d15a51351ed4231aab0,4323,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:d7f19a0294d146ab862c7ca0a5480102,4324,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d83d97d0ae2940e2af0281fe7312ede5,4325,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d85f68cbd7d64416bac17a25e18647e3,4326,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d866ff9a64134105999fafd5f15ddad3,4327,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d874621fe7a24e4fa1bbf461c5b1c9f5,4328,sg:391dcca976df43d2bb8bd6947ebd21dc,1275
sg:d87f421230c843988f42c24e1617cb30,4329,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d87f87d8f40b4b59ac4e4ac9c526dfb8,4330,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d881d9e1ca29476695705cbb1b7ec40e,4331,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:d88c169dcc3e4dbd9d91be6e258e898a,4332,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d8a60aab62d74350a12b1a2a778835f6,4333,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:d8ab47b3926741fa986ef34eb4fa6a33,4334,sg:0c90d6d8995142c99a109db0b1973ec2,280
sg:d8aba2d0ec4c43e29e20440a022a89ef,4335,sg:0ca3d7464b6e4e1c91ad96d0f3f6b7fe,283
sg:d8e2922ccf5d4074aaa2b7528b7e8335,4336,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:d8e90316e3684753b194b0c2e496337c,4337,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d900a4899cb34e36af4601580bba952d,4338,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d9027bc543814272a9f5dca2bde27607,4339,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:d90cd45aa53741bb9bcc6c61e5791de4,4340,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d9128034e291485985ac19c2f8cb2a54,4341,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d920af7b0f6b4bf49c94dc088c8e90d1,4342,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:d9409a319dd844659bbe7a9266e952ac,4343,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d95a4b3e9bd84f889e6cccb59c3437db,4344,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d95b1761c9604d228f5c11139ba45d0b,4345,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:d961b03b64a54f97b2e41e4ed48484b4,4346,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:d97273aa88f34cc4b8a4e4fe747dfc66,4347,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:d9840233064342ed8441114bb6be7317,4348,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d995469a7843442187ed69c6d662d8db,4349,sg:ab48b4066d7f4ece82cc5d26a8ce2df7,3491
sg:d9ac5989cd864596b1a176768ac4a433,4350,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d9af29f66c7041fab30b495cb3e8bfd8,4351,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:d9b0350eda8a43448c00962a2a4d4b0e,4352,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:d9ba41d0283c4eebb3138c3b21186f49,4353,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:d9d07348e48e4abf9f923b57cb595e56,4354,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d9d0d0d4cbc64feebe81f1d6b7217f83,4355,sg:e3e995eabfd449e08f5f860ec577d257,4549
sg:d9d66026b1094c08aeafe204780647ea,4356,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:d9e6d2c9f4bb49838323f60342bcd7a1,4357,sg:4435703ae5b44067ae640db52da3459c,1502
sg:d9ecf68bcaf946e29fd9b620b9806232,4358,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:da11b235ef9e4caf930ed3825a28a133,4359,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:da2723f18b81446ea365951db44ae952,4360,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:da34b4bee3aa48c888e428e03294617e,4361,sg:4435703ae5b44067ae640db52da3459c,1502
sg:da4314e3ce6f4dc3a8615aa2f1182ac4,4362,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:da51171dc53549a9bb702b953f627d61,4363,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:da7d8e5148dc4eee8edb155189c5fe43,4364,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:da89e4c44a494c53a35d4f8b79ec27cb,4365,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dab72b71e4a141c3b2e73311685d0e7b,4366,sg:4435703ae5b44067ae640db52da3459c,1502
sg:dac7d1b430e84c59b025b96ff319f676,4367,sg:dac7d1b430e84c59b025b96ff319f676,4367
sg:dadf103bf4d546a1900ab3253bf8cd62,4368,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:daeb070f26614d11868282cac60c2d20,4369,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:db0619d8238042b49a3816d3ae1fdd18,4370,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:db16276a0648459c91c250aab9bf8d91,4371,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:db1cd0b77c3c4c07b2679132650a2657,4372,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:db1db6bac0364c8faf43df35a5527186,4373,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:db1fb8580f904d03a7226f552ade5387,4374,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:db3125716081447ca7494f9cdc19c623,4375,sg:49813c3f43b5459b8d34a5e99a6a9d35,1597
sg:db352a381db44792b6816b8e738baa5d,4376,sg:63e7da40aba34b238263071871a79842,2132
sg:db394f1c37f94461b195c2fbcb48d1a4,4377,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:db535276a60649468a6d11d98592a72b,4378,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:db633de64b00434aae4a7d0381c2fa51,4379,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:db6c96e4e57b4b389167c1b52e1f9b49,4380,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:db6c9998121f4123ab402139f0a2a428,4381,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:db80905f98dc48559d89afec084e032f,4382,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:db81467a7a544e5dbf4b4bb7d11a6498,4383,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:db846607136045c8b17999e4b3aec77c,4384,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:dba732f62200459f9523693a5d9c8e45,4385,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:dba8b15e52cc4f3a94986185c9af2ddb,4386,sg:fe1c96d4fcb4416f908b38c8470d958f,5041
sg:dbaf6c2ac25c4cd7a8731540e1624832,4387,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dbb3b4c1424241f2ba5a1bfca3405ca7,4388,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:dbb5dae0217f4f158f9eeb93a4dc7ad9,4389,sg:63e7da40aba34b238263071871a79842,2132
sg:dbbd0f8463ea4152a064a4acbebd6c65,4390,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:dbbd6404c3154de0bb00e9f1ba5dfaa7,4391,sg:4435703ae5b44067ae640db52da3459c,1502
sg:dbc7cc913bce435e90f636cb6030b728,4392,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:dbc9bbd5c48744e3b8c6c0c797766018,4393,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:dbca98cb670745dd9a44a078c398e162,4394,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:dbd80db95afe463a84ca8a0208665b50,4395,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:dbf13ca6e292482eb8e192ebc7067cab,4396,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:dc1f950831ae4c188deacbe3fa3a9f49,4397,sg:408eab8f44f346b8a3341ed65c4b6643,1424
sg:dc245090e1ed492c835da14e64a3ea33,4398,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:dc3ee179161b44a3b735f0fbc94b6876,4399,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:dc49dac926894a989043f1ceac937ce7,4400,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:dc5ea33ca8d242a7a459a056976e7cc1,4401,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:dc61553a394e4e87bf69a24ad1107a5e,4402,sg:cfaf535a0c314ac4bf1c11407e9f5f9e,4164
sg:dc6d0a47e70841ef8a06dc03ad8da031,4403,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:dc6f0d932e76488b8a7af889b2ec6c61,4404,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dc756eba31fb466087b8c621b0ac8e87,4405,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:dca380a0d693467281f545de70686dfa,4406,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dce140f3554c427f8926c5da68c01394,4407,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:dce7d763dcc9413faee685034149ecf1,4408,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dcfc92e61a1a455ba04b1acc30638ca6,4409,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:dd09e564961a4170a2b5f16b411d20b0,4410,sg:4c6abf769ec5438d9f528947216a2139,1652
sg:dd1a66cbbf144086b73bc8edbd238a95,4411,sg:4435703ae5b44067ae640db52da3459c,1502
sg:dd496c5d366c493b96b56cf4cfbf9d89,4412,sg:cfaf535a0c314ac4bf1c11407e9f5f9e,4164
sg:dd4b6089f102424788234077dc85753a,4413,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:dd50cd1f39b04e1fbe35ef86d41ad45e,4414,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:dd55345129fe48f085abe1c864701516,4415,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:dd58660d7bb5498897cfcc1d0e9269af,4416,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:dd595300336d44878b217344a3388155,4417,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dd64c3f728254dc798a771406c16e65e,4418,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:dd6c163440e74ae5957515387bab1763,4419,sg:4435703ae5b44067ae640db52da3459c,1502
sg:dd78580ef08747ccb5ef07a77aa56ecb,4420,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:dd7cc6adca0d496c97925b9f441a69a8,4421,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:dd8b7e3a0a0a4fd2a69e5e1b17dce0d6,4422,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:dd8f9a84fe244bdc8175b50b5f92239f,4423,sg:37359a9639bf452ab73fb16a1033e933,1232
sg:ddb851a1880347d5bacca521492d21d0,4424,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:ddc580839f124d19a8dd3f20efdb967f,4425,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:ddc86b1eafb747a2bf2bd80eee4141af,4426,sg:e85fb2accf6f435eac38ded16bc41bbf,4628
sg:ddd97611210848e8a7a8b95fe8221f5a,4427,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:dddaf61a56ea41f98eaf953d8b65aeef,4428,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:dddca97a8d98478294830c651c4f9ed2,4429,sg:4435703ae5b44067ae640db52da3459c,1502
sg:ddf177d57c6e481780d887868f90015f,4430,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:ddf43313b23044ec917d17522747fc76,4431,sg:fefcf7edbe4b486ca99f05bc2350fa7d,5061
sg:de000c30ce9c4cf2949ce4b372dd0d25,4432,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:de023ea44b3a4cd092585922168e0843,4433,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:de03394320414ff8bdbebd220225d3b3,4434,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:de04ab45ffaf4629bb276bffc127f5f6,4435,sg:4435703ae5b44067ae640db52da3459c,1502
sg:de23fff8a987475e87853abf45a53966,4436,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:de53193071b2492aa3fb7e226844beb0,4437,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:de53506625184a4893284ce2b206ef4f,4438,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:de59a328fb7d477ea1e2ab613e7920d5,4439,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:de5a47cf78c04424a67ff6d194b4ffb4,4440,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:de6f4cb8fa3e4471b50be450b7f57483,4441,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:de7c52b5bf06429fb6b9e548d2739219,4442,sg:1d42ab369edd4718b9cec1cc5b968ab4,691
sg:de8199c507ed49c6b8d7f464a592df8e,4443,sg:06890444349c4d67bf10f24d9b64425f,140
sg:de89340704dc44fab71477f26f23ebab,4444,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:de9e130d3470454882b20223ef0fddeb,4445,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:deaa4e4128034fd3a1a5a5aec19a76ac,4446,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:dead3644979a44f7abc4d864b39b2cea,4447,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:debdf0a89a624ecca5314d9d389a8dbf,4448,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:debedb9ec72e436d8365997c58058290,4449,sg:4435703ae5b44067ae640db52da3459c,1502
sg:dec560ffb02f487687dfc5cc6ff0ef25,4450,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:ded70a640a8f4c228f637aeac855931f,4451,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:dee15ea5a80047b6a35e37f603c21c26,4452,sg:bb520ed803a0471b83e45a3802e6d0df,3804
sg:def49fc56eb24cacb529aee5c914aa71,4453,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:df0ce26d5b394994a6e9f132c1b9486d,4454,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:df10a00d06d7408ea0f14c374b7f229f,4455,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:df1739a81dd84996bb3e34cdef985368,4456,sg:45d3c2894a604cd49c0f7dde4f1b9dfc,1533
sg:df3ce3bb4ea141e48b959a4bbc4edf39,4457,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:df3ebb774e074d7690b4082ad42931f3,4458,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:df4a00dafd464605bfbccf7938a107fc,4459,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:df5d4dbfc61c40abbfa0c34c4a74eae0,4460,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:df601015cff94bf79791b925fe7f2da1,4461,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:df6257bbb2dd423eb981e237cca0f3c6,4462,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:df80ef9e1dd84a2f9ca95748b4839350,4463,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:df95121def7247bca4836ac9660cf5bd,4464,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:df95c8ccd6fb401693dfdb4a7e9fe02d,4465,sg:47cac40c03c74909b55d8253744d835c,1571
sg:dfa0f399d2b04e21a46cbae1312d09ef,4466,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dfb83dfcd6ba4ca7adf4b2db1e3c7454,4467,sg:4435703ae5b44067ae640db52da3459c,1502
sg:dfbb4629f4a4491fb41415800ee71022,4468,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:dfc3d77c2878410e8af2497a4f9d6416,4469,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:dfcdab9a6d844d41841b4d24f6a7dde5,4470,sg:8590f0af33b64b33a10e62893ff9f827,2751
sg:dfcfebd9a85e460d82c50e640d661297,4471,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:dfd7c5cf5d69423c9f1fec2e0f0b75fc,4472,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:dfe876e8934f48aabd8081857999856f,4473,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:dfeb1a1fa06a4d48b2efab07dfe3f86b,4474,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:dfeb5dca987847269cb28f142eba1dcc,4475,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e00c61eb33954d19b2fe3ef4be84f4de,4476,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e01ea3ea9cd94b2093c5477b12feed69,4477,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e027c1ad5d514e2a932228612f566b24,4478,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:e04521f3f5904288b0c9eacddc6f1758,4479,sg:bc8297957dfe4537b02c61002096e7c9,3827
sg:e05098db80f04094a56e7ab27530e92e,4480,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:e07bc7d8b59f4b44bf784f2a92005552,4481,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:e0abc7cd1ca0489b916d39e3c558f9b1,4482,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e0b2f1809c5244d3aee9c2fee8704b5a,4483,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:e0bd38bfbaf44a3b947aeb5fa76a36c8,4484,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e0c0f3d26bff43ef8bbb936bebc62cb4,4485,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:e0e9ac580f1f4100bea906a733109d4e,4486,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:e0f18240fa7f40c2b621f138849fa8a2,4487,sg:b4f37ff52383469fa93e601dbed53788,3691
sg:e0f4d1306c7d45a68662a2e5243f4e3b,4488,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e100cf81ab814c7392000c0a8e02066c,4489,sg:e9a5580fe24b4901abae7e34ce71696f,4654
sg:e11a1626c9a0427d9a2ea0030510ee29,4490,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e1232fd006fd499aaca8e390b3ff5a1e,4491,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e125e92cf15c45fa8378c74b933be1f6,4492,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:e12a27cc4f274daead27cdd33f837cf1,4493,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:e12bcfee4e054bca9d1108a57742a45d,4494,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e12c4253405743a6814482220f080eda,4495,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e134f2c861a64adeb5c969be7115a04b,4496,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e16284ee751e4fdeb588bb48c4f4694b,4497,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:e16a549f29bb4a078a3dd0cd0cfe7e06,4498,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:e181a4efbcce4407913ee4156a0f435a,4499,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e1824a4e5fb74379bfa3156a646ec48c,4500,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e194a4298bca4304a9b05ace5bf85d57,4501,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:e19f3329bb5b434c90afcf0be1485922,4502,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e1a275ff58dd47418933ff909a68fbd3,4503,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:e1a7394412b74cd19d0026b7ce072787,4504,sg:0ca3d7464b6e4e1c91ad96d0f3f6b7fe,283
sg:e1c5761e91af4befb18a8c85eb3c9620,4505,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:e1cf6242a7a34c01a15746b9068d96f5,4506,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:e1f394e0c7d4423c9d095d37cc2638a3,4507,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e1fefaedbbc748a9b631f5233c7b0dd3,4508,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e201cbaaa0e24a9e8ca0acf9c76f2705,4509,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:e20b855022b644e1aba85d086011cac4,4510,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e20cb91f9bc04d50a8ec665e4766e25b,4511,sg:42c2824c66124cb98eb16f67709a63bf,1470
sg:e211fba0319a4eef9d4e4ffa9c155c9c,4512,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e225b1d5aba74445b2be67b33a71d399,4513,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:e22b4d2dd3a1487199785f8f97e17bff,4514,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:e230729716e440778b93778570229cf7,4515,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:e25257873fa44a6694993fcdd362c60a,4516,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e26c358e45614137b2cf64c0e23bd46c,4517,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:e2836d7bc5944d439496ef8d92c97c9e,4518,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e2861f7cacf248adbcf48c013c9eedb4,4519,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:e297b1ab737f4e43a5abf1046b5c4dfe,4520,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:e29943e69dd1415aab9046a4fa3c7093,4521,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:e2a3cb4b9d684393bfc19b0158f7a84b,4522,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e2b49656558d4f44b51888e7c99567c8,4523,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:e2da2f04d4524ed297bc39b02f4a3b2f,4524,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:e2daf5a550d84e16a8338249eaef4f3d,4525,sg:cfaf535a0c314ac4bf1c11407e9f5f9e,4164
sg:e2e0334524aa423cbc9b9a8d99cf1365,4526,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e2e6b386e980411f9d35fe5312aef351,4527,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e2fac5a6c5684f728e26d96462277450,4528,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e30632f6484545b78ee619b4aff8e350,4529,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:e30fd31f74f64a7fae87f581844bd718,4530,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e3183a5810b0453f9d9199be8e450994,4531,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e32e07d5c17a4b2386f3d5fa306e802d,4532,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:e3324967208b454a937e9c97d26e7562,4533,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e33333470dc94266a58e2679d9d102b3,4534,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e3470806796941c9b3df6d406aa527cd,4535,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:e359a256885746dcb61107dd8958cf2e,4536,sg:406ceca4fe7a4ce3907ad3b258afab67,1423
sg:e364173831db44cbad754911528bad70,4537,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:e390d6f1471249d9bc2b79177bdb41fa,4538,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:e39f01a7280348c898b351ed5d69a81e,4539,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e3a4dc61ca0d48a089e075fff6083542,4540,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:e3a772a5bd3a48a189f792bcc2329cfa,4541,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e3b28bab23b945aab7755e752a804369,4542,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e3bcbd4032294ccaa641c8d8ecc68a8a,4543,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:e3c12bde643e4a1ea1c0282d9bf80b95,4544,sg:2f5d43cd7d0a4c688c7f7a82d40587b5,1071
sg:e3c679a8d6f949acbe632e8b12e85365,4545,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e3c87ec8afcb4435b9b7d019fb1a7594,4546,sg:4435703ae5b44067ae640db52da3459c,1502
sg:e3c8a68514064a55bfeecda8181fc703,4547,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:e3d030ce80954ef5844ce13bed1ba9c8,4548,sg:408eab8f44f346b8a3341ed65c4b6643,1424
sg:e3e995eabfd449e08f5f860ec577d257,4549,sg:1e2324ef5d3b460fa52f9e071672b81f,715
